396.953447185098	570.7086028208586
546.0270788248174	577.6347034438495
490.1684754885641	560.1326253111745
447.2128309854268	626.0357344013026
286.59006450084576	690.9436957855374
398.5470257411113	621.0832500600212
298.68370528576804	645.6609424400826
312.3407883476479	709.9856808924663
321.1230361328303	552.1008234801457
384.97805944670563	597.0572120790796
360.4125864926617	632.0551094193429
379.70929099496027	633.7508359333688
431.06777816926706	594.8631745228239
392.8816803611678	538.0608297440631
396.36746552929486	625.1646710162312
331.1256374084608	670.0924136574156
399.42601396792907	514.142447848739
450.5933499963009	582.9854644579751
325.19520120897334	610.4630681453698
495.7727722172129	610.0008890604388
431.4907909723684	558.4958889832485
383.84313887438674	630.2792538125022
458.0863477516326	648.5335975891819
408.1471728863005	646.1362959265341
241.68513037782216	662.8670045369652
391.5731423633198	536.2114478973872
414.0428628923265	727.7103582274669
404.0106149803855	630.2987222011357
397.520634536198	730.1545460677725
440.256965380711	538.9839333679421
496.42638925162845	562.339314346217
405.9632775382257	603.2668509649939
357.09606324544814	619.1875381846468
367.4080084187511	655.7264731294674
370.78294994274836	690.4455978062442
376.8941903885905	707.808019105522
411.8051815444558	710.1587013399518
353.9270934581609	631.2261938869892
513.7709749304224	666.2444677395363
413.4694753723332	562.4271838552359
280.473738789906	584.7117474290341
443.0263805542877	611.1855529118069
370.50926107128487	689.5516430673222
413.6498832185914	646.3948318199986
269.43771204276305	704.0868898265255
367.25287635250515	629.7916928517185
354.07414328083746	596.6215277073005
366.4439620970733	589.516042309588
360.42227779040417	667.7362379104518
355.8166820492362	727.5296290896705
368.5831922376114	676.8583747698866
369.06028063238085	690.9100184648466
385.92791832032725	627.0732738204005
365.64667392166996	650.4220754349674
351.6842015616934	574.293080176351
389.02051147416756	604.6199715555214
381.4025817737282	636.2250575351452
393.17881093469083	496.1200005870488
388.85059013975933	559.2951792404614
419.99911788923566	556.6579652065176
388.0336512575004	518.9292589590102
428.71065033739467	596.033161787832
383.6300193305514	590.1914214613022
332.0507112810395	597.2471347719711
435.0657217343597	483.0261958062407
491.462238085607	729.2867871565944
373.4015134905488	754.0572760685088
330.72150011278654	478.0820886370219
520.8910956673683	559.2626799043575
429.0133306498899	780.3735033767397
288.3405678554909	634.8846755169661
387.6952097027852	563.9963590879985
391.04128000912095	543.5250647979061
509.0459384293827	598.3327590858102
513.911837563033	646.9284332450857
418.17756993303635	730.9910475904212
330.2473199068201	589.8256174918934
490.89377286734856	644.1833623438166
490.3416326176246	526.3785703362078
389.94304314459265	708.3154667388828
375.05260158600277	639.7500034577951
423.55692981627004	815.9374168892931
421.4202996479091	634.0917156526826
369.7612375250763	564.3768852508226
434.942515562141	709.9500617864389
384.9934993797007	654.9085797365198
412.1820718319678	619.0455164213632
388.59165179971103	616.0889980533445
416.42951999781667	615.3009822553157
419.63565106513875	621.8140919237197
369.7333705856639	571.2034251085004
354.7014106215362	619.9916986925123
471.9601412567813	588.7875286501572
406.5816117401868	644.1220618823339
373.8450052810601	571.3160312806295
318.48002581854047	614.2023972450002
400.43521282625863	564.0033044543588
432.16122362301115	603.450131751547
476.33570464610784	550.2404756373244
393.5188807870909	671.2144842785959
386.5850720434368	576.7787307785418
375.3355603774537	532.7982515028555
449.0578809892555	709.0362869424018
415.9637001567541	630.6503373839988
347.84062354168645	633.2163811386204
307.5485802147303	573.0175983295853
369.6076086479989	745.6494638583301
451.21039811142623	630.0681576241914
494.376608625332	613.3025926120808
363.3671552832139	702.7815756251093
401.4143147231161	716.4187719162915
328.0860804140161	660.9387818340143
348.16778674439615	530.2848235424287
358.7570354718916	566.7635485623072
448.5977668634802	620.9892764356658
414.1586561441034	593.9953195885937
338.63873748325557	681.0761342104059
373.873326298202	629.4388860920862
385.69966199868	657.1485556120308
425.4537070970236	628.1279240126547
388.1121197603691	655.9803603847998
386.77627424887385	660.3952938435392
395.23096452855134	554.1068399707559
348.1436218301904	564.3108913841224
468.85742378940023	589.6469910997604
401.6898104170315	586.5252424388674
493.97529282980196	618.4265981805517
335.4608449249243	673.2605414878956
356.07483253163133	667.6503630061695
396.8870488435727	716.9217604002099
365.9766635261445	618.4195406422681
220.76800941043334	704.2634144286579
348.48751501880224	548.2334303042712
466.0290567975951	711.8342881491029
417.6556034349969	576.6045285936608
395.5788397509118	655.7143989302228
323.763795611466	579.413374522328
378.3274074473392	516.714346714722
479.3556109160109	702.2961511157005
396.66187258187534	672.0027379332201
305.7335913075332	671.7129328755449
331.1639074449062	688.4671671357688
435.996024852108	609.3779822865282
369.2783126529538	725.0730197462454
435.62227104368026	565.3269170869067
397.3460603124198	434.2280564835546
384.3184738788621	453.32652420053955
306.6802750595717	560.4899106405248
374.1566968448175	653.8457558635536
475.2527625646229	718.421844320069
419.61679413395115	700.7215427004754
419.8343997100438	633.0328782255186
427.80800493937886	647.6951474369091
387.99067737640087	594.9817203399011
377.4513751561527	723.5298681844406
401.2882102685903	683.4889543360617
454.6481355254412	620.4630956602023
370.68435107110406	677.2124037682611
397.45314256980566	701.0056710425068
426.2912839052848	695.979929559715
432.5591472081314	624.6394321920437
431.0951433494421	665.778572391415
382.53790864201846	711.9429164710037
415.2854898534985	593.166657197324
490.923161062013	546.6061624786921
375.65030739510814	564.4349944604629
358.132594536738	555.1772526825653
300.83311031061214	621.375125595014
434.3317319270253	651.8229795378008
431.95496639773285	546.0843904087733
340.2028345693845	619.6781577799612
341.3189714809089	578.1035162867661
386.30252529665336	646.5677661859802
295.30635879739316	620.1985673277471
392.0623508259604	655.939046787429
467.78650195887235	612.4539101554448
440.7443005737372	579.8875837768694
332.7232126905941	545.8821325494259
396.24328069133065	621.4365656618894
332.37151968028667	591.6516375945694
444.8759617386172	539.5242718193605
408.0495624504313	624.9379349146227
412.37560526293584	620.3692059314311
272.8323197323318	645.3443957255483
439.19788438861747	646.4760784488309
465.7858138013944	659.9527116663852
405.18585594791335	636.7439974681137
428.47434760251474	597.3801448606289
339.2196595628327	560.2513096157193
426.3815463664154	626.4272450249716
327.96458970030244	591.6248597981082
460.0430112254346	736.3824709158888
521.7619693057746	624.8897327521364
339.7177044145228	593.0113595395228
478.30026888035684	631.5836126505924
403.3875893746272	593.5397956615725
402.309723496781	599.9599352576732
390.977658932007	664.7522118313989
348.8614505264255	603.3896458589752
285.3657986360183	657.9924470662389
258.38717224920305	484.98401759921364
513.1489809713348	594.3500183848494
398.6963984266426	636.2933063498277
249.50282352214987	620.6462838853964
280.7245156009741	698.1686455779615
415.7176872774539	624.2819485423955
470.2256394999418	608.501288934709
450.9285888841949	368.69978628112733
418.67466705935175	631.8434145225469
276.013915278462	596.7604808879452
454.16681345022903	672.3515915274237
408.87000763852234	509.88059353214794
332.8912943495294	571.177097962235
443.49485770378055	549.2383717891984
189.5618817231163	554.3519023613521
275.4292865169519	533.4027992156965
432.7852557866649	699.2305053754689
375.8577752274068	612.0873987642142
423.6832811381474	589.0401247221117
422.2506416562527	591.4569256965317
405.9876063919703	529.9574486559986
457.63844208612795	700.5556007072994
355.03074590452275	696.9174581753527
376.8709269456817	550.4252854243672
334.30128399643974	618.7788075481723
425.6051267116517	619.526755338865
298.9516206199035	497.35918646360926
348.66816248003977	514.0194331899119
369.3947114588274	716.711688750503
437.65402343961125	665.8728671907378
412.8570561148326	537.4595845037808
353.42611744433117	576.5429938694621
434.30776917848226	642.5373418634085
418.4839839612715	602.2412220555428
366.1839875647827	660.2204362458953
299.89018449025184	674.7655211017615
269.55955517157787	546.4101653170852
454.6961190500146	553.1058277492659
456.70613251960305	520.9764229375197
366.0359071484347	659.1786218036575
324.88606358165447	524.6735334197127
508.39859454677173	598.4592854383278
539.3838213641968	616.3874597492917
340.17270910958086	573.130350657908
366.31123528099397	519.0333838679835
419.02913704628514	664.4310687935427
339.0464048271872	573.7907869467983
348.48281044116413	747.3930728420157
323.92552347091623	480.9984990270033
328.69239880273904	542.9409302464403
384.51937355472296	653.5792156320445
377.77980508480124	668.4626635579781
189.0834452139809	583.7413988977096
